id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD000279,C02859,P00734,26/03/2026,3,4114.47,OK,TNG,CASH,L15,2025-06-25
CMD000280,C08450,P00219,Oct 30 2025,1,4416.54,DONE,Rabat,CASH,L35,2026-01-03
CMD000281,C03516,P00702,2025-11-30,5,917.08,OK,TNG,CASH,L47,2026-05-12
CMD000282,C00743,P00520,2025-10-05,4,2960.14,DONE,tanger,CARD,L8,2025-09-21
CMD000283,C02925,P00082,15/11/2025,2,3788.43,KO,Tnja,CARD,L17,2026-01-09
CMD000284,C08067,P00821,Sep 13 2025,1,4379.13,KO,Tnja,CASH,L43,2026-02-25
CMD000285,C05975,P00663,2025-10-04,4,1170.05,OK,Rabat,CASH,L29,2025-08-18
CMD000286,C00855,P00409,2026-01-20,2,3783.62,DONE,tanger,CASH,,2025-09-05
CMD000287,C08318,P00364,2024-10-24,4,1970.99,DONE,Rabat,CARD,L6,2026-03-08
CMD000288,C03643,P00513,2025-01-06,3,1248.42,OK,CAS,CASH,L35,2025-06-07
CMD000289,C05349,P00447,2025-02-18,5,1526.01,DONE,Tnja,CARD,L7,2025-07-09
CMD000290,C07559,P00620,Jun 26 2024,5,3741.36,DONE,CAS,CASH,L3,2026-04-15
CMD000291,C07447,P00335,2026-04-06,3,1384.69,KO,tanger,CARD,L29,2026-01-13
CMD000292,C00372,P00065,01/10/2024,1,3661.86,OK,CAS,CARD,L22,2025-09-23
CMD000293,C06858,P00464,2026-01-31,3,1905.03,DONE,Tnja,CARD,L39,2026-04-12
CMD000294,C02039,P00717,2025-03-01,5,3948.9,KO,CAS,CARD,L48,2026-02-25
CMD000295,C09430,P00869,Oct 08 2025,1,4887.67,OK,TNG,CASH,L1,2026-01-22
CMD000296,C05245,P00723,Dec 15 2024,1,2451.1,KO,tanger,CASH,L13,2025-11-11
CMD000297,C06048,P00275,08/10/2024,2,0.0,OK,tanger,CASH,L15,2026-01-27
CMD000298,C04432,P00564,08/04/2026,5,3502.33,DONE,Rabat,CASH,L35,2026-01-06
CMD000299,C09556,P00136,2026-05-11,5,776.82,KO,Rabat,CASH,L10,2025-07-27
CMD000300,C01542,P00644,May 31 2025,5,2040.92,OK,CAS,CASH,,2026-02-10
CMD000301,C03646,P00555,2025-02-08,5,1062.95,OK,CAS,CASH,L49,2025-07-10
CMD000302,C08811,P00767,13/08/2025,4,2391.7,KO,Tnja,CARD,L38,2025-11-22
CMD000303,C02727,P00450,16/11/2024,5,307.16,OK,Tnja,CARD,L15,2026-01-07
CMD000304,C02221,P00345,03/04/2025,1,3759.78,DONE,Tnja,CASH,L2,2025-07-31
CMD000305,C06100,P00162,05/09/2025,4,4630.41,OK,Tnja,CASH,L47,2026-02-16
CMD000306,C03630,P00294,2026-03-10,2,4339.88,OK,CAS,CARD,L15,2025-08-20
CMD000307,C07620,P00451,2025-06-17,4,3993.66,KO,tanger,CARD,L23,2025-12-04
CMD000308,C07214,P00293,17/11/2025,3,4600.85,OK,Rabat,CARD,L15,2025-09-08
CMD000309,C08023,P00096,06/06/2025,5,3928.34,KO,Tnja,CARD,L40,2025-07-22
CMD000310,C00318,P00333,17/02/2026,1,2453.41,OK,Rabat,CASH,L35,2026-05-06
CMD000311,C08854,P00242,Sep 27 2024,1,2462.46,OK,Rabat,CASH,L14,2026-04-13
CMD000312,C03005,P00190,May 12 2026,5,3426.43,KO,tanger,CASH,L15,2025-11-25
CMD000313,C06048,P00271,Jan 13 2026,4,1365.16,DONE,Tnja,CARD,L31,2025-06-14
CMD000314,C07175,P00836,2026-02-27,4,4198.41,DONE,CAS,CASH,L2,2026-04-09
CMD000315,C02058,P00888,2026-04-14,4,3876.48,OK,CAS,CASH,L28,2025-08-30
CMD000316,C02144,P00324,2026-04-06,2,1941.59,DONE,Rabat,CASH,L35,2026-02-10
CMD000317,C01256,P00180,2025-09-13,4,3040.53,OK,TNG,CARD,L46,2025-09-04
CMD000318,C06369,P00175,Jul 01 2025,4,264.65,OK,Tnja,CASH,L13,2026-04-03
CMD000319,C03002,P00816,Oct 03 2024,5,1523.98,DONE,TNG,CARD,,2026-05-02
CMD000320,C04023,P00190,2025-11-05,3,749.96,OK,Rabat,CASH,L33,2025-10-23
CMD000321,C07062,P00933,Jan 21 2025,3,3127.24,DONE,CAS,CASH,,2025-08-14
CMD000322,C07791,P00358,2024-08-31,5,346.0,OK,TNG,CARD,L44,2026-03-27
CMD000323,C09756,P00753,2024-06-04,5,3710.21,KO,CAS,CASH,L21,2026-04-24
CMD000324,C06988,P00358,19/12/2025,-2,3636.5,OK,Rabat,CARD,L37,2025-12-06
CMD000325,C05685,P00649,12/05/2026,3,2743.88,DONE,TNG,CARD,,2026-04-02
CMD000326,C09967,P00632,Jun 07 2024,4,955.51,KO,TNG,CASH,L22,2025-07-11
CMD000327,C04071,P00915,2024-10-19,3,4555.24,DONE,tanger,CASH,L12,2026-03-20
CMD000328,C05992,P00951,Jun 09 2025,3,3419.5,KO,tanger,CASH,L29,2026-01-06
CMD000329,C02433,P00243,2025-12-17,3,2196.94,DONE,CAS,CARD,L34,2025-09-22
CMD000330,C03302,P00556,29/12/2024,1,1664.77,OK,CAS,CARD,L49,2026-02-10
CMD000331,C00630,P00470,2024-09-15,1,2933.9,OK,CAS,CASH,L47,2025-12-25
CMD000332,C04681,P00649,08/05/2025,4,173.58,DONE,Tnja,CARD,L44,2025-09-30
CMD000333,C05323,P00765,2026-01-16,5,1731.08,DONE,Tnja,CARD,L41,2025-10-17
CMD000334,C06578,P00034,08/09/2024,2,2734.94,DONE,TNG,CASH,L15,2025-10-24
CMD000335,C08373,P00649,2024-07-31,1,3889.03,KO,TNG,CARD,L35,2025-06-26
CMD000336,C04306,P00234,2024-12-19,3,0.0,KO,tanger,CARD,L13,2026-03-21
CMD000337,C00546,P00554,22/08/2025,2,4360.95,DONE,Tnja,CARD,L42,2025-10-29
CMD000338,C02941,P00431,22/04/2026,3,2999.16,KO,tanger,CARD,L22,2026-03-01
CMD000339,C08380,P00859,2026-04-17,4,3366.65,OK,CAS,CARD,L3,2025-12-28
CMD000340,C09071,P00456,2024-10-05,1,4792.46,KO,Tnja,CARD,L12,2026-03-26
CMD000341,C07559,P00292,21/10/2024,4,3847.08,KO,CAS,CASH,L34,2025-05-23
CMD000342,C08852,P00810,2025-03-05,3,2586.84,KO,CAS,CARD,L47,2025-07-30
CMD000343,C01162,P00743,21/01/2026,2,3559.53,KO,CAS,CARD,L30,2025-09-25
CMD000344,C06272,P00165,01/08/2024,1,1786.98,KO,CAS,CASH,L24,2025-11-28
CMD000345,C06521,P00243,23/08/2025,5,320.93,OK,CAS,CARD,L27,2026-04-17
CMD000346,C02632,P00244,08/01/2025,4,2864.22,KO,Tnja,CARD,L35,2025-11-02
CMD000347,C01456,P00269,16/07/2024,5,4029.99,DONE,TNG,CASH,L19,2025-06-05
CMD000348,C00130,P00963,2025-12-24,2,4686.02,KO,CAS,CARD,L17,2026-04-19
CMD000349,C08797,P00955,2025-06-30,1,204.22,OK,tanger,CASH,,2026-01-22
CMD000350,C08325,P00734,2025-10-27,4,541.17,DONE,CAS,CARD,L40,2026-04-13
CMD000351,C07966,P00796,2026-02-03,1,4872.03,KO,Tnja,CASH,L47,2025-07-08
CMD000352,C09402,P00119,Jun 21 2024,2,3814.13,KO,TNG,CARD,L21,2025-06-06
CMD000353,C06473,P00763,2025-07-06,2,457.85,KO,tanger,CARD,L9,2026-05-03
CMD000354,C07772,P00903,2025-11-20,2,636.08,DONE,tanger,CASH,L49,2026-03-12
CMD000355,C06148,P00271,Apr 01 2026,-4,1183.14,DONE,tanger,CARD,L1,2026-05-04
CMD000356,C01888,P00877,2025-12-23,2,746.94,KO,TNG,CARD,L25,2025-06-28
CMD000357,C03625,P00463,08/03/2026,4,3228.28,KO,tanger,CARD,L18,2026-04-14
CMD000358,C03106,P00624,2025-05-26,4,2930.71,DONE,CAS,CASH,L9,2025-06-23
CMD000359,C06768,P00220,2025-09-03,2,1520.37,KO,Tnja,CARD,L2,2025-12-28
CMD000360,C01326,P00268,31/03/2025,1,3386.89,DONE,Rabat,CARD,L13,2026-04-22
CMD000361,C06351,P00373,2026-03-27,3,137.0,KO,Rabat,CARD,,2026-04-28
CMD000362,C09299,P00102,2026-02-01,3,1868.06,KO,Tnja,CASH,L5,2025-12-23
CMD000363,C07804,P00001,07/05/2025,1,1103.68,DONE,CAS,CASH,L48,2025-05-13
CMD000364,C01627,P00823,Mar 25 2025,3,426.78,OK,tanger,CARD,L32,2026-05-07
CMD000365,C07071,P00321,2025-07-04,1,396.29,KO,TNG,CARD,L22,2025-11-17
CMD000366,C00903,P00975,2024-06-12,5,796.74,DONE,Tnja,CARD,L7,2026-04-17
CMD000367,C03547,P00714,May 26 2025,4,3042.73,DONE,CAS,CASH,L1,2025-06-16
CMD000368,C08592,P00986,Oct 02 2024,5,794.43,DONE,TNG,CARD,L24,2025-09-13
CMD000369,C00119,P00703,May 28 2025,4,295.13,KO,CAS,CASH,L16,2026-05-07
CMD000370,C03538,P00571,2026-04-05,2,2354.23,OK,TNG,CARD,L11,2025-11-25
CMD000371,C07462,P00241,2025-05-16,4,1120.42,DONE,TNG,CASH,L5,2026-04-16
CMD000372,C00489,P00254,15/08/2024,4,2465.46,DONE,tanger,CARD,L6,2025-12-28
CMD000373,C01981,P00708,2025-09-08,1,2525.47,OK,Tnja,CARD,L3,2025-11-30
CMD000374,C03955,P00839,Jan 31 2025,5,2946.52,KO,tanger,CARD,L4,2025-08-15
CMD000375,C05363,P00533,2024-08-19,4,3368.05,DONE,Tnja,CASH,L12,2025-12-29
CMD000376,C04804,P00319,2025-05-01,5,1744.3,OK,Rabat,CASH,L22,2025-07-13
CMD000377,C06681,P00844,05/12/2025,5,4038.24,KO,Tnja,CARD,L12,2025-05-22
CMD000378,C02862,P00195,Feb 05 2026,4,3104.26,DONE,tanger,CARD,L29,2025-10-18
CMD000379,C03643,P00680,28/09/2024,3,206.61,KO,CAS,CARD,L15,2026-04-25
CMD000380,C03492,P00384,27/02/2025,3,2988.98,OK,TNG,CASH,L22,2025-07-28
CMD000381,C07666,P00665,Jul 08 2025,4,1557.99,KO,TNG,CASH,L46,2026-03-29
CMD000382,C07063,P00364,2026-03-16,5,799.98,KO,CAS,CASH,L41,2025-12-19
CMD000383,C08359,P00949,2025-09-02,2,3237.23,KO,Rabat,CASH,L43,2025-12-30
CMD000384,C03267,P00418,2025-06-02,3,721.73,DONE,CAS,CARD,L2,2025-12-11
CMD000385,C05784,P00372,Oct 08 2024,4,4655.53,OK,tanger,CARD,L39,2026-01-12
CMD000386,C01710,P00088,Jan 31 2025,5,3800.58,KO,Rabat,CASH,,2025-09-10
CMD000387,C00128,P00843,15/03/2026,5,717.73,OK,TNG,CARD,L42,2026-02-25
CMD000388,C06395,P00049,13/07/2024,4,4378.62,KO,tanger,CASH,L50,2025-09-23
CMD000389,C06643,P00897,2025-08-31,1,1309.17,DONE,TNG,CASH,L20,2025-11-03
CMD000390,C01726,P00032,Oct 10 2025,1,3364.06,DONE,CAS,CASH,L29,2026-04-02
CMD000391,C03323,P00881,2025-08-01,1,1276.46,KO,Rabat,CASH,L46,2025-09-12
CMD000392,C01288,P00754,28/05/2025,2,4388.87,OK,Tnja,CARD,L5,2025-08-25
CMD000393,C01091,P00579,2026-02-06,4,3678.5,DONE,CAS,CASH,L44,2025-07-12
CMD000394,C01558,P00152,2024-07-09,3,635.32,KO,Tnja,CARD,,2025-09-27
CMD000395,C00350,P00954,2025-11-09,2,606.32,KO,Tnja,CASH,L27,2026-04-22
CMD000396,C02128,P00645,17/11/2025,4,2827.15,DONE,Tnja,CASH,L45,2026-01-30
CMD000397,C03832,P00771,13/05/2025,1,1731.89,DONE,Tnja,CASH,L9,2026-05-06
CMD000398,C05680,P00682,2025-05-05,4,4266.06,DONE,Tnja,CARD,L4,2025-10-29
CMD000399,C00094,P00132,12/08/2025,2,2468.99,OK,Rabat,CASH,L28,2026-01-11
CMD000400,C04648,P00260,Nov 14 2024,2,1040.54,KO,Tnja,CASH,L38,2026-04-24
CMD000401,C00127,P00871,21/05/2024,4,3239.32,DONE,TNG,CASH,L47,2025-12-13
CMD000402,C08500,P00262,12/02/2025,2,0.0,OK,Tnja,CARD,L23,2026-02-09
CMD000403,C04228,P00579,Oct 01 2025,2,1267.67,KO,TNG,CARD,L27,2025-07-04
CMD000404,C03623,P00344,2025-06-22,2,4499.35,OK,TNG,CASH,L29,2025-11-13
CMD000405,C04174,P00503,20/05/2025,4,135.91,OK,TNG,CARD,L22,2025-06-09
CMD000406,C01351,P00869,2025-09-15,4,787.88,DONE,TNG,CASH,,2025-06-25
CMD000407,C00773,P00192,2024-11-16,2,1478.02,OK,Rabat,CARD,L36,2025-11-30
CMD000408,C01588,P00321,2024-11-19,2,261.12,DONE,CAS,CASH,L26,2025-05-25
CMD000409,C04983,P00631,2024-10-22,2,1760.26,OK,Rabat,CARD,L21,2025-08-15
CMD000410,C05164,P00743,Apr 08 2025,2,4491.21,KO,TNG,CASH,L32,2025-09-22
CMD000411,C03424,P00090,2024-08-04,3,4371.29,DONE,Rabat,CARD,L27,2025-10-05
CMD000412,C01338,P00099,Nov 12 2025,3,2609.53,KO,Tnja,CASH,L12,2025-07-27
CMD000413,C04245,P00682,16/07/2025,4,3805.25,DONE,tanger,CASH,L44,2026-01-07
CMD000414,C08094,P00406,04/08/2025,1,2200.25,KO,tanger,CASH,L28,2025-08-16
CMD000415,C03696,P00356,2024-07-08,3,4467.13,OK,TNG,CASH,L24,2025-07-26
CMD000416,C05418,P00111,2025-05-27,2,3366.88,KO,Rabat,CASH,L14,2026-02-08
CMD000417,C07331,P00418,2024-06-05,3,278.09,DONE,Tnja,CARD,L18,2026-03-13
CMD000418,C05116,P00391,2025-08-14,2,4614.26,KO,Rabat,CARD,L48,2026-04-12
CMD000419,C04690,P00658,2025-01-26,2,908.54,DONE,TNG,CARD,L49,2025-08-25
CMD000420,C01315,P00718,2025-07-14,2,2644.31,KO,Rabat,CARD,L17,2025-11-29
CMD000421,C07379,P00204,Mar 17 2025,4,2240.47,OK,tanger,CARD,,2025-08-17
CMD000422,C08987,P00146,24/04/2026,1,1340.96,KO,Rabat,CARD,L43,2025-11-14
CMD000423,C09363,P00569,06/02/2025,4,3596.18,DONE,CAS,CARD,L2,2025-10-06
CMD000424,C09552,P00306,Aug 20 2024,5,4049.5,DONE,Rabat,CARD,L8,2026-02-16
CMD000425,C07272,P00317,2025-04-20,3,491.5,OK,Tnja,CARD,L11,2026-05-01
CMD000426,C03582,P00665,2024-05-28,3,4248.56,KO,tanger,CASH,,2026-04-08
CMD000427,C09281,P00119,11/04/2026,4,1196.52,OK,tanger,CARD,L38,2025-10-06
CMD000428,C02469,P00555,Jan 17 2026,1,690.54,DONE,Tnja,CARD,L37,2025-11-19
CMD000429,C01641,P00667,2024-06-24,4,2061.71,KO,tanger,CASH,,2026-04-13
CMD000430,C09472,P00367,2025-04-20,1,3412.35,DONE,CAS,CASH,L21,2026-03-13
CMD000431,C08654,P00162,10/04/2026,1,1998.04,OK,Tnja,CARD,L33,2025-08-05
CMD000432,C04629,P00989,2025-06-05,5,2734.84,DONE,Tnja,CASH,L6,2025-06-26
CMD000433,C03346,P00775,02/09/2025,3,271.17,KO,tanger,CARD,L10,2026-04-24
CMD000434,C06251,P00091,30/11/2025,2,3588.95,OK,TNG,CARD,,2026-04-01
CMD000435,C06123,P00938,Jul 14 2024,4,3140.93,KO,Rabat,CARD,L48,2026-03-28
CMD000436,C04580,P00526,2025-10-12,3,1407.91,OK,Rabat,CARD,L3,2025-06-10
CMD000437,C07446,P00803,24/12/2024,4,2814.11,KO,Rabat,CARD,L9,2025-11-18
CMD000438,C06401,P00954,2025-10-28,3,3104.47,OK,Rabat,CASH,L47,2026-01-15
CMD000439,C01829,P00647,25/07/2025,5,3470.63,KO,CAS,CARD,L48,2026-01-25
CMD000440,C03581,P00462,02/07/2025,4,2302.16,OK,CAS,CASH,L21,2026-01-25
CMD000441,C02401,P00040,2026-03-23,4,2075.92,KO,CAS,CARD,L25,2025-08-21
CMD000442,C09042,P00683,2025-06-29,4,1127.83,OK,TNG,CASH,L9,2025-12-05
CMD000443,C00928,P00236,Apr 08 2025,1,4843.53,KO,Rabat,CASH,L20,2025-08-08
CMD000444,C02857,P00237,2025-12-24,2,325.16,OK,Tnja,CARD,L37,2025-05-18
CMD000445,C00112,P00082,2025-12-25,4,3570.77,OK,Rabat,CASH,L44,2026-03-19
CMD000446,C04682,P00328,2024-12-19,1,0.0,KO,Tnja,CASH,L21,2026-01-01
CMD000447,C01324,P00231,01/08/2024,4,3049.44,DONE,TNG,CASH,L27,2025-07-27
CMD000448,C09190,P00229,2024-08-18,5,4216.85,OK,TNG,CASH,L46,2026-03-18
CMD000449,C07470,P00765,2026-02-09,5,1252.34,OK,CAS,CASH,L4,2025-09-01
CMD000450,C06891,P00089,25/01/2026,4,1513.9,DONE,Tnja,CASH,L42,2026-01-31
CMD000451,C02476,P00817,06/07/2025,4,3086.78,DONE,TNG,CASH,L5,2025-06-22
CMD000452,C08562,P00594,2024-05-19,5,4566.5,OK,TNG,CASH,,2026-02-28
CMD000453,C00117,P00492,2026-03-23,5,2637.56,OK,TNG,CASH,L10,2025-09-18
CMD000454,C00567,P00092,2026-04-03,4,3727.82,DONE,Tnja,CARD,L33,2025-05-21
CMD000455,C02271,P00273,Dec 12 2025,3,1762.52,DONE,Tnja,CASH,L33,2026-03-24
CMD000456,C03109,P00083,Jul 07 2024,4,1154.21,OK,Rabat,CASH,L5,2025-06-11
CMD000457,C09471,P00720,Mar 03 2026,3,3720.84,OK,TNG,CARD,L2,2025-06-19
CMD000458,C06390,P00208,2025-10-14,3,325.72,OK,tanger,CARD,L28,2026-04-14
CMD000459,C07076,P00853,Apr 03 2025,1,2395.88,DONE,Rabat,CARD,L31,2025-08-30
CMD000460,C00325,P00308,2024-06-19,4,2858.74,OK,Rabat,CARD,L46,2026-02-16
CMD000461,C00476,P00539,Jan 08 2025,1,4464.14,DONE,TNG,CARD,L41,2025-05-29
CMD000462,C09134,P00164,12/06/2025,1,573.73,KO,tanger,CARD,L33,2025-07-05
CMD000463,C05975,P00280,2024-11-30,3,0.0,KO,Rabat,CASH,L3,2026-04-22
CMD000464,C00235,P00936,2024-09-17,5,3325.08,KO,TNG,CASH,L31,2026-01-30
CMD000465,C07229,P00339,26/06/2024,1,4161.0,OK,CAS,CASH,L48,2026-01-15
CMD000466,C00892,P00882,Mar 16 2026,1,3425.76,OK,tanger,CASH,L48,2025-06-28
CMD000467,C05417,P00823,Feb 04 2026,2,1656.52,OK,CAS,CASH,L43,2025-08-14
CMD000468,C08696,P00206,16/02/2025,3,361.14,OK,Rabat,CARD,L17,2025-09-17
CMD000469,C04987,P00598,27/07/2025,1,1774.29,OK,Rabat,CASH,L23,2026-03-13
CMD000470,C03208,P00236,2024-07-08,3,3168.36,OK,Tnja,CASH,L3,2026-03-09
CMD000471,C08413,P00358,2025-12-19,3,498.52,OK,Tnja,CASH,L28,2026-02-03
CMD000472,C09773,P00823,07/06/2024,2,4207.4,DONE,Tnja,CASH,L42,2025-11-05
CMD000473,C02886,P00833,Apr 14 2026,2,1059.56,DONE,TNG,CARD,L23,2025-11-18
CMD000474,C02240,P00009,2026-01-15,3,390.53,DONE,Rabat,CASH,L35,2026-01-08
CMD000475,C01070,P00217,2024-11-13,5,849.6,OK,Tnja,CARD,L35,2026-01-13
CMD000476,C01856,P00644,05/10/2025,3,3011.45,OK,tanger,CASH,L3,2026-04-22
CMD000477,C07287,P00807,2024-05-12,5,0.0,OK,CAS,CASH,L2,2026-01-14
CMD000478,C03958,P00316,2024-10-05,2,4286.8,DONE,Rabat,CARD,L7,2026-01-20
CMD000479,C05250,P00206,Feb 08 2025,2,3952.15,OK,CAS,CARD,L35,2025-12-02
CMD000480,C00770,P00033,2025-12-16,2,212.82,OK,Tnja,CASH,L46,2026-04-08
CMD000481,C02381,P00574,2024-11-26,5,287.69,KO,Tnja,CASH,L34,2025-09-08
CMD000482,C02234,P00937,2025-08-13,4,2632.33,OK,Tnja,CASH,L44,2026-03-18
CMD000483,C04941,P00599,05/10/2024,2,1622.88,OK,Rabat,CARD,L47,2025-08-21
CMD000484,C03062,P00496,03/09/2024,3,2506.91,DONE,Rabat,CARD,L48,2025-08-27
CMD000485,C06010,P00758,2024-08-11,-2,1906.63,DONE,CAS,CASH,L23,2025-11-03
CMD000486,C09097,P00114,Nov 07 2024,-2,1173.68,KO,Rabat,CASH,L34,2026-01-23
CMD000487,C04311,P00645,Mar 15 2025,2,4541.98,OK,TNG,CASH,L2,2025-08-18
CMD000488,C01487,P00071,14/10/2024,1,4001.56,OK,Tnja,CASH,L24,2025-06-28
CMD000489,C04134,P00518,2025-05-21,4,4274.19,KO,Tnja,CASH,L22,2026-05-01
CMD000490,C05515,P00913,19/02/2025,3,3207.57,KO,tanger,CASH,L36,2025-09-28
CMD000491,C07490,P00668,06/05/2025,5,4628.74,OK,Rabat,CARD,L35,2025-12-05
CMD000492,C01999,P00314,Nov 22 2025,2,4110.23,KO,TNG,CARD,L10,2025-11-03
CMD000493,C08896,P00454,2025-03-03,5,1152.07,OK,tanger,CASH,L11,2025-07-31
CMD000494,C05114,P00624,19/01/2025,2,3785.28,KO,TNG,CASH,L45,2026-04-19
CMD000495,C02958,P00268,11/03/2025,2,1779.99,KO,Rabat,CASH,L47,2025-08-11
CMD000496,C08787,P00747,Sep 19 2024,5,1835.9,OK,Tnja,CASH,L43,2025-05-14
CMD000497,C09473,P00047,2026-03-09,4,3215.27,DONE,Rabat,CARD,L32,2026-01-06
CMD000498,C00625,P00416,2024-07-19,1,4151.21,OK,tanger,CARD,L7,2025-07-14
CMD000499,C07734,P00060,13/12/2025,3,1026.76,OK,Tnja,CARD,L49,2026-04-22
CMD000500,C05791,P00474,Oct 22 2025,5,1399.2,KO,tanger,CASH,L17,2025-11-08
CMD000501,C08723,P00649,Jul 01 2024,2,2201.02,KO,tanger,CARD,L1,2026-04-15
CMD000502,C07415,P00281,2024-10-14,2,2294.2,KO,CAS,CARD,L38,2025-10-23
CMD000503,C03717,P00486,2026-03-16,-3,2204.21,DONE,TNG,CARD,L50,2025-08-24
CMD000504,C03997,P00054,31/03/2026,2,985.73,KO,tanger,CASH,L22,2026-01-23
CMD000505,C06431,P00222,2026-04-22,3,3780.08,OK,TNG,CASH,,2026-01-24
CMD000506,C03278,P00405,2026-03-13,4,1394.59,KO,CAS,CASH,L10,2026-01-01
CMD000507,C08316,P00606,13/10/2024,1,1559.64,KO,Tnja,CASH,L49,2026-01-28
CMD000508,C06408,P00286,2024-09-25,3,3103.94,KO,Rabat,CASH,L40,2026-02-23
CMD000509,C02450,P00721,2025-03-16,4,615.46,KO,TNG,CARD,L6,2026-03-03
CMD000510,C03416,P00441,2025-12-21,2,3699.61,OK,Rabat,CASH,L29,2026-02-25
CMD000511,C07337,P00357,24/09/2025,2,3708.38,DONE,Tnja,CASH,L32,2026-01-15
CMD000512,C07248,P00748,Apr 05 2025,3,4470.1,KO,Rabat,CARD,L45,2025-06-18
CMD000513,C00819,P00771,2024-09-21,2,1438.81,KO,TNG,CASH,,2025-08-28
CMD000514,C09102,P00595,2025-05-11,2,1159.1,OK,CAS,CARD,L43,2025-12-05
CMD000515,C07435,P00567,2025-11-06,2,463.84,OK,CAS,CASH,L37,2025-09-30
CMD000516,C07573,P00217,2025-01-11,3,674.02,KO,Tnja,CARD,L1,2026-05-11
CMD000517,C09705,P00167,26/11/2024,3,3414.38,DONE,TNG,CARD,L42,2026-01-27
CMD000518,C09986,P00967,05/01/2026,4,4547.83,OK,Rabat,CARD,L9,2026-02-08
CMD000519,C08026,P00463,2025-09-20,4,4052.44,KO,TNG,CARD,L24,2026-02-27
CMD000520,C05918,P00376,27/09/2024,2,190.49,OK,Tnja,CASH,L18,2025-12-09
CMD000521,C00833,P00100,14/07/2025,2,1234.03,OK,CAS,CARD,L35,2026-04-05
CMD000522,C09514,P00672,May 19 2025,4,4927.96,DONE,Rabat,CARD,L34,2025-09-28
CMD000523,C02803,P00565,30/05/2025,4,2129.62,DONE,tanger,CASH,L36,2026-04-22
CMD000524,C06355,P00443,27/11/2024,2,979.73,OK,CAS,CARD,L45,2026-01-10
CMD000525,C08157,P00833,2025-02-04,4,997.53,OK,Tnja,CASH,L34,2025-06-26
CMD000526,C08553,P00271,08/02/2025,5,4929.46,OK,Rabat,CASH,L26,2025-10-03
CMD000527,C07281,P00998,May 24 2025,4,2922.45,KO,TNG,CARD,L21,2025-10-20
CMD000528,C00423,P00739,2024-12-03,1,3433.06,KO,Tnja,CARD,L49,2025-12-27
CMD000529,C06764,P00470,2026-01-01,4,4051.75,DONE,Rabat,CARD,L8,2026-02-07
CMD000530,C03806,P00900,2025-06-16,1,2107.97,DONE,tanger,CASH,,2025-06-19
CMD000531,C00761,P00053,03/11/2025,4,2402.36,OK,TNG,CASH,,2026-04-21
CMD000532,C02236,P00254,2026-02-12,4,740.63,KO,Tnja,CASH,L39,2026-04-23
CMD000533,C01779,P00151,Aug 08 2025,3,3307.65,DONE,tanger,CASH,L42,2025-08-30
CMD000534,C05460,P00267,2024-06-29,1,1027.05,KO,TNG,CARD,L7,2025-08-07
CMD000535,C09862,P00962,2026-01-19,4,2846.44,KO,tanger,CASH,L33,2025-06-22
CMD000536,C03139,P00728,2024-12-14,3,2506.12,OK,Tnja,CASH,L26,2025-08-29
CMD000537,C08659,P00591,12/01/2025,2,2599.98,DONE,Tnja,CARD,,2026-01-20
CMD000538,C01862,P00565,2025-11-07,1,2918.99,DONE,TNG,CASH,L31,2026-01-19
CMD000539,C01712,P00228,25/11/2025,3,388.32,DONE,CAS,CARD,L40,2025-06-01
CMD000540,C05146,P00551,07/09/2024,4,4506.98,OK,TNG,CASH,L30,2025-12-30
CMD000541,C08184,P00340,2026-04-04,1,4812.01,OK,Rabat,CARD,L49,2026-03-24
CMD000542,C00881,P00235,29/01/2025,2,2929.71,DONE,CAS,CARD,L33,2025-09-15
CMD000543,C03173,P00168,02/12/2024,1,542.96,DONE,CAS,CARD,L8,2025-09-22
CMD000544,C00549,P00915,2024-11-01,2,4088.89,DONE,Rabat,CARD,L25,2025-12-29
CMD000545,C01097,P00630,08/01/2025,2,1371.74,OK,Tnja,CASH,L5,2026-04-13
CMD000546,C03595,P00173,2025-12-27,3,1642.74,DONE,Tnja,CASH,L17,2025-11-25
CMD000547,C02908,P00286,17/04/2026,4,4653.14,OK,TNG,CASH,L30,2026-05-03
CMD000548,C07576,P00280,Jul 25 2024,4,3531.36,OK,TNG,CARD,L14,2026-01-01
CMD000549,C07355,P00159,Apr 29 2026,3,2651.49,KO,TNG,CARD,,2025-06-16
CMD000550,C06289,P00198,2026-05-08,3,1213.17,DONE,tanger,CASH,L21,2025-08-15
CMD000551,C08263,P00206,2026-02-12,5,3793.01,OK,Rabat,CASH,L49,2025-09-22
CMD000552,C00680,P00221,16/01/2025,4,3371.35,DONE,Rabat,CARD,L32,2026-03-19
CMD000553,C03075,P00790,21/09/2024,3,2109.8,KO,Tnja,CASH,L24,2026-02-16
CMD000554,C08179,P00639,2026-03-11,2,1745.92,DONE,TNG,CASH,L3,2025-08-31
CMD000555,C08762,P00948,Oct 25 2025,5,4851.04,KO,CAS,CARD,L48,2026-04-12
CMD000556,C09931,P00859,17/07/2024,5,4961.86,KO,Tnja,CASH,L7,2025-07-09
CMD000557,C01800,P00342,14/10/2024,5,1139.03,KO,CAS,CARD,L44,2025-10-28
CMD000558,C02136,P00622,2025-05-23,1,456.03,OK,Rabat,CASH,,2025-07-05
